Order Number,Order Date,Item Name,Quantity,Product Price,Total products
2172,24/03/2016 18:59,Lamb Biryani,2,9.95,2
2172,24/03/2016 18:59,Tandoori Mixed Grill,2,11.95,2
2176,25/03/2016 16:56,Garlic Naan,1,2.95,5
2176,25/03/2016 16:56,Mushroom Rice,1,3.95,5
2176,25/03/2016 16:56,Chicken Tikka Jeera,1,8.95,5
2176,25/03/2016 16:56,Chicken Tikka Pasanda,1,8.95,5
2176,25/03/2016 16:56,King Prawn Biryani,1,12.95,5
2177,25/03/2016 17:21,Pilau Rice,3,2.95,5
2177,25/03/2016 17:21,Raitha,1,2.95,5
2177,25/03/2016 17:21,Bombay Aloo,1,5.95,5
2177,25/03/2016 17:21,Korma,1,8.95,5
2177,25/03/2016 17:21,Prawn Biryani,1,10.95,5
2178,25/03/2016 17:36,Chapati,2,1.95,9
2178,25/03/2016 17:36,Pilau Rice,2,2.95,9
2178,25/03/2016 17:36,Meat Samosa,3,3.95,9
2178,25/03/2016 17:36,French Fries,1,3.95,9
2178,25/03/2016 17:36,Vegetable Roll,3,4.95,9
2178,25/03/2016 17:36,Chicken Pakora,1,5.95,9
2178,25/03/2016 17:36,Mixed Starter,1,5.95,9
2178,25/03/2016 17:36,Chicken Tikka Masala,1,8.95,9
2178,25/03/2016 17:36,Vegetable Balti,1,9.95,9
2179,25/03/2016 17:38,Plain Naan,1,2.6,4
2179,25/03/2016 17:38,Garlic Naan,1,2.95,4
2179,25/03/2016 17:38,Chicken Tikka,2,4.95,4
2179,25/03/2016 17:38,Dupiaza,1,8.95,4
2180,25/03/2016 18:33,Plain Naan,1,2.6,6
2180,25/03/2016 18:33,Special Fried Rice,1,3.95,6
2180,25/03/2016 18:33,Saag Paneer,1,5.95,6
2180,25/03/2016 18:33,Bombay Aloo,1,5.95,6
2180,25/03/2016 18:33,Chicken Tikka Masala,1,8.95,6
2180,25/03/2016 18:33,Chicken Tikka Biryani,1,10.95,6
2181,25/03/2016 18:48,Onion Bhajee,1,3.95,5
2181,25/03/2016 18:48,Tandoori Fish,1,5.95,5
2181,25/03/2016 18:48,Baingan Hari Mirch,1,5.95,5
2181,25/03/2016 18:48,Tarka Dall,1,5.95,5
2181,25/03/2016 18:48,Paneer Tikka Masala,1,8.95,5
2182,26/03/2016 15:58,Meat Samosa,1,3.95,1
2183,26/03/2016 18:14,Onion Chutney,1,0.5,9
2183,26/03/2016 18:14,Plain Papadum,3,0.8,9
2183,26/03/2016 18:14,Plain Rice,2,2.95,9
2183,26/03/2016 18:14,Peshwari Naan,2,2.95,9
2183,26/03/2016 18:14,Bhindi Bhajee,1,5.95,9
2183,26/03/2016 18:14,Korma,1,8.95,9
2183,26/03/2016 18:14,Tandoori Chicken (Main),1,8.95,9
2183,26/03/2016 18:14,Chicken Sylhet,1,9.95,9
2183,26/03/2016 18:14,Prawn Karahi,1,9.95,9
2184,26/03/2016 18:40,Chapati,1,1.95,4
2184,26/03/2016 18:40,Pilau Rice,1,2.95,4
2184,26/03/2016 18:40,Chicken Tikka,1,4.95,4
2184,26/03/2016 18:40,Madras,1,11.95,4
2185,26/03/2016 18:47,Plain Naan,1,2.6,8
2185,26/03/2016 18:47,Pilau Rice,1,2.95,8
2185,26/03/2016 18:47,Kulcha Naan,1,2.95,8
2185,26/03/2016 18:47,Mushroom Rice,1,3.95,8
2185,26/03/2016 18:47,Bombay Aloo,1,5.95,8
2185,26/03/2016 18:47,Bhindi Bhajee,1,5.95,8
2185,26/03/2016 18:47,Curry,1,7.95,8
2185,26/03/2016 18:47,Bhuna,2,8.95,8
2186,26/03/2016 18:58,Plain Papadum,2,0.8,7
2186,26/03/2016 18:58,Plain Naan,1,2.6,7
2186,26/03/2016 18:58,Raitha,1,2.95,7
2186,26/03/2016 18:58,Garlic Naan,1,2.95,7
2186,26/03/2016 18:58,Mixed Starter,2,5.95,7
2186,26/03/2016 18:58,Korma,2,8.95,7
2186,26/03/2016 18:58,Chicken Tikka Masala,1,8.95,7
2187,26/03/2016 19:53,Coke 1.5 ltr,1,2.95,3
2187,26/03/2016 19:53,Egg Rice,1,3.95,3
2187,26/03/2016 19:53,Lamb Tikka Biryani,1,10.95,3
2188,27/03/2016 12:11,Mint Sauce,1,0.5,3
2188,27/03/2016 12:11,Plain Papadum,1,0.8,3
2188,27/03/2016 12:11,Masala Sauce,1,3.95,3
2189,27/03/2016 17:45,Meat Samosa,1,3.95,2
2189,27/03/2016 17:45,Aloo Chaat,1,4.95,2
2190,27/03/2016 18:42,Tandoori Roti,1,2.6,6
2190,27/03/2016 18:42,Garlic Naan,1,2.95,6
2190,27/03/2016 18:42,Onion Bhajee,1,3.95,6
2190,27/03/2016 18:42,Sheek Kebab,1,4.95,6
2190,27/03/2016 18:42,Bhuna,1,8.95,6
2191,27/03/2016 18:43,Garlic Naan,1,2.95,3
2191,27/03/2016 18:43,Garlic Rice,1,3.95,3
2191,27/03/2016 18:43,Chicken Tikka Masala,1,8.95,3
2192,27/03/2016 18:45,Plain Rice,1,2.95,6
2192,27/03/2016 18:45,Keema Naan,1,2.95,6
2192,27/03/2016 18:45,Onion Bhajee,1,3.95,6
2192,27/03/2016 18:45,Saag Bhajee,1,5.95,6
2192,27/03/2016 18:45,Bhuna,1,8.95,6
2192,27/03/2016 18:45,Korma,1,8.95,6
2193,27/03/2016 18:46,Pilau Rice,1,2.95,5
2193,27/03/2016 18:46,Garlic Naan,1,2.95,5
2193,27/03/2016 18:46,Onion Bhajee,1,3.95,5
2193,27/03/2016 18:46,Bhuna,1,8.95,5
2193,27/03/2016 18:46,Korma,1,8.95,5
2194,27/03/2016 19:07,Pilau Rice,1,2.95,4
2194,27/03/2016 19:07,Peshwari Naan,1,2.95,4
2194,27/03/2016 19:07,Saag Paneer,1,5.95,4
2194,27/03/2016 19:07,Chicken Tikka Masala,1,8.95,4
2195,27/03/2016 21:10,Chicken Pakora,1,5.95,3
2195,27/03/2016 21:10,Tandoori Fish,1,5.95,3
2195,27/03/2016 21:10,Lamb Tikka Biryani,1,10.95,3
2196,28/03/2016 18:11,Plain Papadum,4,0.8,6
2196,28/03/2016 18:11,Plain Naan,3,2.6,6
2196,28/03/2016 18:11,Pilau Rice,2,2.95,6
2196,28/03/2016 18:11,Bombay Aloo,1,5.95,6
2196,28/03/2016 18:11,Madras,1,7.95,6
2196,28/03/2016 18:11,Chicken Tikka Masala,2,8.95,6
2197,28/03/2016 18:29,Onion Chutney,1,0.5,7
2197,28/03/2016 18:29,Mint Sauce,1,0.5,7
2197,28/03/2016 18:29,Plain Papadum,3,0.8,7
2197,28/03/2016 18:29,Keema Naan,1,2.95,7
2197,28/03/2016 18:29,Saag Rice,1,3.95,7
2197,28/03/2016 18:29,Madras,1,7.95,7
2197,28/03/2016 18:29,Lamb Tikka Jalfrezi,1,8.95,7
2198,28/03/2016 18:51,Plain Naan,1,2.6,5
2198,28/03/2016 18:51,Onion Rice,1,3.95,5
2198,28/03/2016 18:51,Bombay Aloo,1,5.95,5
2198,28/03/2016 18:51,Lamb Karahi,1,8.95,5
2198,28/03/2016 18:51,Butter Chicken,1,9.95,5
2199,28/03/2016 18:52,Chapati,1,1.95,9
2199,28/03/2016 18:52,Plain Naan,1,2.6,9
2199,28/03/2016 18:52,Lemon Rice,1,3.95,9
2199,28/03/2016 18:52,Special Fried Rice,1,3.95,9
2199,28/03/2016 18:52,Meat Samosa,1,3.95,9
2199,28/03/2016 18:52,Saag Paneer,1,5.95,9
2199,28/03/2016 18:52,Madras,1,7.95,9
2199,28/03/2016 18:52,Chicken Tikka Chilli Masala,1,8.95,9
2199,28/03/2016 18:52,Sheek Kebab (Main),1,8.95,9
2200,28/03/2016 19:06,Plain Naan,1,2.6,5
2200,28/03/2016 19:06,Saag Aloo,1,5.95,5
2200,28/03/2016 19:06,Chicken Karahi,1,8.95,5
2200,28/03/2016 19:06,Chicken Biryani,1,9.95,5
2200,28/03/2016 19:06,King Prawn Karahi,1,12.95,5
2201,28/03/2016 19:28,Onion Chutney,1,0.5,4
2201,28/03/2016 19:28,Plain Papadum,2,0.8,4
2201,28/03/2016 19:28,Plain Rice,1,2.95,4
2201,28/03/2016 19:28,Korma,1,8.95,4
2202,28/03/2016 19:58,Onion Chutney,1,0.5,7
2202,28/03/2016 19:58,Plain Papadum,4,0.8,7
2202,28/03/2016 19:58,Plain Naan,1,2.6,7
2202,28/03/2016 19:58,Onion Bhajee,1,3.95,7
2202,28/03/2016 19:58,Mushroom Rice,1,3.95,7
2202,28/03/2016 19:58,Chicken Tikka Garlic,1,8.95,7
2202,28/03/2016 19:58,Chicken Tikka Masala,1,8.95,7
2203,29/03/2016 18:10,Garlic Naan,1,2.95,5
2203,29/03/2016 18:10,Pilau Rice,1,2.95,5
2203,29/03/2016 18:10,Mixed Starter,1,5.95,5
2203,29/03/2016 18:10,COBRA (660ML),1,5.95,5
2203,29/03/2016 18:10,Chicken Tikka Chilli Masala,1,8.95,5
2204,29/03/2016 18:43,Vegetable Rice,1,3.95,4
2204,29/03/2016 18:43,Tarka Dall,1,5.95,4
2204,29/03/2016 18:43,Lamb Rezala,1,9.95,4
2204,29/03/2016 18:43,Chicken Balti,1,9.95,4
2205,29/03/2016 19:39,Plain Naan,3,2.6,15
2205,29/03/2016 19:39,Keema Naan,1,2.95,15
2205,29/03/2016 19:39,Plain Rice,2,2.95,15
2205,29/03/2016 19:39,Peshwari Naan,1,2.95,15
2205,29/03/2016 19:39,Pilau Rice,2,2.95,15
2205,29/03/2016 19:39,Coke 1.5 ltr,2,2.95,15
2205,29/03/2016 19:39,Meat Samosa,1,3.95,15
2205,29/03/2016 19:39,Bombay Aloo,1,5.95,15
2205,29/03/2016 19:39,Madras,1,7.95,15
2205,29/03/2016 19:39,Chicken Tikka Masala,1,8.95,15
2205,29/03/2016 19:39,Saag,1,8.95,15
2205,29/03/2016 19:39,Bhuna,1,8.95,15
2205,29/03/2016 19:39,Korma,1,8.95,15
2205,29/03/2016 19:39,Tandoori Mixed Grill,1,11.95,15
2205,29/03/2016 19:39,Curry,1,11.95,15
2206,29/03/2016 20:02,Vegetable Rice,1,3.95,3
2206,29/03/2016 20:02,Chicken Tikka,1,4.95,3
2206,29/03/2016 20:02,Lamb Biryani,1,9.95,3
2207,29/03/2016 20:56,Kulcha Naan,1,2.95,4
2207,29/03/2016 20:56,French Fries,1,3.95,4
2207,29/03/2016 20:56,Prier Water (750ml),1,3.95,4
2207,29/03/2016 20:56,Tandoori Chicken Masala,1,8.95,4
2208,29/03/2016 22:07,Plain Naan,1,2.6,4
2208,29/03/2016 22:07,Pilau Rice,1,2.95,4
2208,29/03/2016 22:07,Mixed Starter,1,5.95,4
2208,29/03/2016 22:07,Madras,1,7.95,4
2209,30/03/2016 16:03,Plain Papadum,4,0.8,7
2209,30/03/2016 16:03,Pilau Rice,2,2.95,7
2209,30/03/2016 16:03,Garlic Naan,1,2.95,7
2209,30/03/2016 16:03,Peshwari Naan,1,2.95,7
2209,30/03/2016 16:03,Dhansak,2,8.95,7
2209,30/03/2016 16:03,Lamb Hari Mirch,1,9.95,7
2209,30/03/2016 16:03,Chicken Biryani,1,9.95,7
2210,30/03/2016 18:59,Peshwari Naan,1,2.95,5
2210,30/03/2016 18:59,Plain Rice,1,2.95,5
2210,30/03/2016 18:59,COBRA (660ML),1,5.95,5
2210,30/03/2016 18:59,Vegetable Balti,1,9.95,5
2210,30/03/2016 18:59,Paneer Tikka Balti,1,10.95,5
2211,30/03/2016 21:19,Plain Papadum,2,0.8,7
2211,30/03/2016 21:19,Puree,1,1.95,7
2211,30/03/2016 21:19,Plain Naan,1,2.6,7
2211,30/03/2016 21:19,Onion Bhajee,1,3.95,7
2211,30/03/2016 21:19,Mushroom Rice,2,3.95,7
2211,30/03/2016 21:19,Butter Chicken,1,9.95,7
2213,31/03/2016 18:53,Pilau Rice,1,2.95,3
2213,31/03/2016 18:53,Keema Naan,1,2.95,3
2213,31/03/2016 18:53,Korma,1,8.95,3
2217,1/4/16 11:31,Chapati,4,1.95,3
2217,1/4/16 11:31,Muttar Paneer,1,5.95,3
2217,1/4/16 11:31,Bhindi Bhajee,1,5.95,3
2218,1/4/16 11:54,Onion Chutney,1,0.5,13
2218,1/4/16 11:54,Lime Pickle,1,0.5,13
2218,1/4/16 11:54,Mint Sauce,1,0.5,13
2218,1/4/16 11:54,Red Sauce,1,0.5,13
2218,1/4/16 11:54,Plain Papadum,6,0.8,13
2218,1/4/16 11:54,Garlic Naan,2,2.95,13
2218,1/4/16 11:54,Meat Samosa,1,3.95,13
2218,1/4/16 11:54,Tandoori Fish,1,5.95,13
2218,1/4/16 11:54,King Prawn Butterfly,1,5.95,13
2218,1/4/16 11:54,Mixed Starter,2,5.95,13
2218,1/4/16 11:54,Vindaloo,1,7.95,13
2218,1/4/16 11:54,Lamb Mysore,1,9.95,13
2219,1/4/16 18:35,Plain Papadum,1,0.8,5
2219,1/4/16 18:35,Chapati,2,1.95,5
2219,1/4/16 18:35,Tandoori Chicken (Main),1,8.95,5
2219,1/4/16 18:35,Chicken Balti,1,9.95,5
2219,1/4/16 18:35,Chicken Biryani,1,9.95,5
2220,1/4/16 18:52,Plain Naan,1,2.6,10
2220,1/4/16 18:52,Keema Naan,1,2.95,10
2220,1/4/16 18:52,Pilau Rice,1,2.95,10
2220,1/4/16 18:52,Garlic Naan,2,2.95,10
2220,1/4/16 18:52,Plain Rice,1,2.95,10
2220,1/4/16 18:52,Keema Rice,1,3.95,10
2220,1/4/16 18:52,Aloo Gobi,1,5.95,10
2220,1/4/16 18:52,Lamb Tikka Jalfrezi,1,8.95,10
2220,1/4/16 18:52,Korma,2,8.95,10
2220,1/4/16 18:52,Lamb Shashlick Curry,1,12.95,10
2221,1/4/16 19:33,Lime Pickle,1,0.5,7
2221,1/4/16 19:33,Onion Chutney,1,0.5,7
2221,1/4/16 19:33,Plain Papadum,3,0.8,7
2221,1/4/16 19:33,Plain Naan,1,2.6,7
2221,1/4/16 19:33,Pilau Rice,1,2.95,7
2221,1/4/16 19:33,Saag Aloo,1,5.95,7
2221,1/4/16 19:33,Chicken Tikka Masala,1,8.95,7
2222,1/4/16 19:57,Peshwari Naan,1,2.95,4
2222,1/4/16 19:57,Plain Rice,1,2.95,4
2222,1/4/16 19:57,Korma,1,8.95,4
2222,1/4/16 19:57,Prawn Karahi,1,9.95,4
2223,1/4/16 19:59,Spicy Papadum,1,0.8,3
2223,1/4/16 19:59,Lamb Biryani,1,9.95,3
2223,1/4/16 19:59,Chicken Tikka Biryani,1,10.95,3
2224,1/4/16 20:22,Mint Sauce,1,0.5,13
2224,1/4/16 20:22,Lime Pickle,1,0.5,13
2224,1/4/16 20:22,Plain Papadum,3,0.8,13
2224,1/4/16 20:22,Paratha,1,2.95,13
2224,1/4/16 20:22,Plain Rice,1,2.95,13
2224,1/4/16 20:22,Pilau Rice,1,2.95,13
2224,1/4/16 20:22,Meat Samosa,1,3.95,13
2224,1/4/16 20:22,Bombay Aloo,1,5.95,13
2224,1/4/16 20:22,Royal Paneer,1,5.95,13
2224,1/4/16 20:22,Tandoori Fish,1,5.95,13
2224,1/4/16 20:22,Chicken Tikka Masala,1,8.95,13
2224,1/4/16 20:22,Saag,1,8.95,13
2224,1/4/16 20:22,Vegetable Biryani,1,9.95,13
2225,1/4/16 21:07,Pilau Rice,1,2.95,2
2225,1/4/16 21:07,Pathia,1,8.95,2
2226,1/4/16 21:59,Onion Chutney,1,0.5,11
2226,1/4/16 21:59,Lime Pickle,1,0.5,11
2226,1/4/16 21:59,Mint Sauce,1,0.5,11
2226,1/4/16 21:59,Red Sauce,1,0.5,11
2226,1/4/16 21:59,Plain Papadum,2,0.8,11
2226,1/4/16 21:59,Pilau Rice,1,2.95,11
2226,1/4/16 21:59,Kulcha Naan,1,2.95,11
2226,1/4/16 21:59,Keema Rice,1,3.95,11
2226,1/4/16 21:59,Aloo Gobi,1,5.95,11
2226,1/4/16 21:59,Bhuna,1,8.95,11
2226,1/4/16 21:59,Saag,1,8.95,11
2227,2/4/16 17:32,Keema Naan,1,2.95,4
2227,2/4/16 17:32,Paratha,1,2.95,4
2227,2/4/16 17:32,Chicken Chaat,2,4.95,4
2227,2/4/16 17:32,Chicken Tikka Chilli Masala,2,8.95,4
2228,2/4/16 18:12,Keema Naan,2,2.95,11
2228,2/4/16 18:12,Meat Samosa,1,3.95,11
2228,2/4/16 18:12,Keema Rice,1,3.95,11
2228,2/4/16 18:12,Mushroom Rice,2,3.95,11
2228,2/4/16 18:12,Bombay Aloo,1,5.95,11
2228,2/4/16 18:12,Mushroom Bhajee,1,5.95,11
2228,2/4/16 18:12,Chana Masala,1,5.95,11
2228,2/4/16 18:12,Sheek Kebab (Main),1,8.95,11
2228,2/4/16 18:12,Lamb Tikka Masala,1,8.95,11
2228,2/4/16 18:12,Chicken Shashlick,1,9.95,11
2228,2/4/16 18:12,Butter Chicken,1,9.95,11
2229,2/4/16 18:46,Plain Papadum,2,0.8,4
2229,2/4/16 18:46,Pilau Rice,1,2.95,4
2229,2/4/16 18:46,Korma,1,8.95,4
2229,2/4/16 18:46,Chicken Tikka Balti,1,10.95,4
2230,2/4/16 18:50,Pilau Rice,1,2.95,4
2230,2/4/16 18:50,Diet Coke 1.5 ltr,1,2.95,4
2230,2/4/16 18:50,Saag Paneer,1,5.95,4
2230,2/4/16 18:50,Chicken Tikka Masala,1,8.95,4
2231,2/4/16 19:04,Garlic Naan,1,2.95,5
2231,2/4/16 19:04,Onion Bhajee,1,3.95,5
2231,2/4/16 19:04,Saag Rice,1,3.95,5
2231,2/4/16 19:04,Chicken Karahi,1,8.95,5
2231,2/4/16 19:04,Rogon,1,8.95,5
2232,2/4/16 19:26,Keema Naan,1,2.95,6
2232,2/4/16 19:26,Saag Bhajee,1,5.95,6
2232,2/4/16 19:26,Cauliflower Bhajee,2,5.95,6
2232,2/4/16 19:26,Chicken Tikka (Main),2,8.95,6
2232,2/4/16 19:26,Tandoori Chicken (Main),1,8.95,6
2232,2/4/16 19:26,Chicken Biryani,1,9.95,6
2233,2/4/16 19:31,Peshwari Naan,2,2.95,7
2233,2/4/16 19:31,Pilau Rice,1,2.95,7
2233,2/4/16 19:31,Garlic Naan,1,2.95,7
2233,2/4/16 19:31,Mushroom Rice,2,3.95,7
2233,2/4/16 19:31,Korma,1,8.95,7
2233,2/4/16 19:31,Dupiaza,2,8.95,7
2233,2/4/16 19:31,Chicken Tikka Balti,1,10.95,7
2234,2/4/16 19:36,Plain Naan,1,2.6,4
2234,2/4/16 19:36,Onion Rice,1,3.95,4
2234,2/4/16 19:36,Korma,1,8.95,4
2234,2/4/16 19:36,King Prawn Hari Mirch,1,12.95,4
2235,2/4/16 20:30,Onion Chutney,1,0.5,12
2235,2/4/16 20:30,Mint Sauce,1,0.5,12
2235,2/4/16 20:30,Lime Pickle,1,0.5,12
2235,2/4/16 20:30,Red Sauce,1,0.5,12
2235,2/4/16 20:30,Plain Papadum,3,0.8,12
2235,2/4/16 20:30,Peshwari Naan,1,2.95,12
2235,2/4/16 20:30,Kulcha Naan,1,2.95,12
2235,2/4/16 20:30,Coke 1.5 ltr,1,2.95,12
2235,2/4/16 20:30,Special Fried Rice,1,3.95,12
2235,2/4/16 20:30,Chicken Tikka Masala,1,8.95,12
2235,2/4/16 20:30,Lamb Balti,1,9.95,12
2235,2/4/16 20:30,Butter Chicken,1,9.95,12
2236,2/4/16 20:40,Onion Chutney,2,0.5,6
2236,2/4/16 20:40,Plain Papadum,5,0.8,6
2236,2/4/16 20:40,Chapati,1,1.95,6
2236,2/4/16 20:40,Plain Rice,1,2.95,6
2236,2/4/16 20:40,Korma,1,8.95,6
2236,2/4/16 20:40,Paneer Tikka Masala,1,8.95,6
2237,2/4/16 21:23,Plain Naan,1,2.6,7
2237,2/4/16 21:23,Peshwari Naan,1,2.95,7
2237,2/4/16 21:23,Plain Rice,1,2.95,7
2237,2/4/16 21:23,Pilau Rice,1,2.95,7
2237,2/4/16 21:23,Meat Samosa,1,3.95,7
2237,2/4/16 21:23,Onion Bhajee,1,3.95,7
2237,2/4/16 21:23,Korma,2,8.95,7
2238,3/4/16 15:24,Chapati,2,1.95,7
2238,3/4/16 15:24,Garlic Rice,1,3.95,7
2238,3/4/16 15:24,King Prawn Puree,1,5.95,7
2238,3/4/16 15:24,Tandoori Fish,1,5.95,7
2238,3/4/16 15:24,Baingan Hari Mirch,1,5.95,7
2238,3/4/16 15:24,Dhansak,1,8.95,7
2238,3/4/16 15:24,Lamb Biryani,1,9.95,7
2239,3/4/16 18:23,Garlic Naan,1,2.95,5
2239,3/4/16 18:23,Mushroom Rice,1,3.95,5
2239,3/4/16 18:23,COBRA (660ML),2,5.95,5
2239,3/4/16 18:23,Pathia,1,8.95,5
2239,3/4/16 18:23,Lal Mirch Chicken,1,9.95,5
2240,3/4/16 21:35,Diet Coke 1.5 ltr,1,2.95,5
2240,3/4/16 21:35,Keema Naan,2,2.95,5
2240,3/4/16 21:35,Saag Rice,1,3.95,5
2240,3/4/16 21:35,Korma,1,8.95,5
2240,3/4/16 21:35,Chicken Tikka Biryani,1,10.95,5
2241,5/4/16 18:45,Plain Naan,2,2.6,6
2241,5/4/16 18:45,Pilau Rice,3,2.95,6
2241,5/4/16 18:45,Bombay Aloo,1,5.95,6
2241,5/4/16 18:45,Madras,1,7.95,6
2241,5/4/16 18:45,Chicken Tikka Masala,1,8.95,6
2241,5/4/16 18:45,Tandoori Mixed Grill,2,11.95,6
2242,5/4/16 21:22,Garlic Naan,2,2.95,4
2242,5/4/16 21:22,Garlic Rice,1,3.95,4
2242,5/4/16 21:22,Vindaloo,1,7.95,4
2242,5/4/16 21:22,Vindaloo,1,7.95,4
2243,6/4/16 17:19,Chapati,2,1.95,8
2243,6/4/16 17:19,Kulcha Naan,1,2.95,8
2243,6/4/16 17:19,Pilau Rice,2,2.95,8
2243,6/4/16 17:19,Meat Samosa,2,3.95,8
2243,6/4/16 17:19,Vegetable Roll,2,4.95,8
2243,6/4/16 17:19,Chicken Pakora,2,5.95,8
2243,6/4/16 17:19,Mixed Vegetable Curry,1,5.95,8
2243,6/4/16 17:19,Chicken Tikka Masala,1,8.95,8
2244,6/4/16 19:04,Mint Sauce,1,0.5,9
2244,6/4/16 19:04,Plain Papadum,1,0.8,9
2244,6/4/16 19:04,Plain Naan,1,2.6,9
2244,6/4/16 19:04,Pilau Rice,1,2.95,9
2244,6/4/16 19:04,Peshwari Naan,1,2.95,9
2244,6/4/16 19:04,Plain Rice,1,2.95,9
2244,6/4/16 19:04,Mixed Starter,1,5.95,9
2244,6/4/16 19:04,Korma,1,8.95,9
2244,6/4/16 19:04,Chicken Shashlick,1,9.95,9
2245,7/4/16 18:21,Chapati,2,1.95,5
2245,7/4/16 18:21,Stuffed Paratha,1,3.95,5
2245,7/4/16 18:21,Egg Paratha,1,3.95,5
2245,7/4/16 18:21,Tarka Dall,1,5.95,5
2245,7/4/16 18:21,Baingan Hari Mirch,1,5.95,5
2246,7/4/16 18:38,Mint Sauce,1,0.5,7
2246,7/4/16 18:38,Garlic Naan,1,2.95,7
2246,7/4/16 18:38,Lemon Rice,1,3.95,7
2246,7/4/16 18:38,Prawn Puree,1,4.95,7
2246,7/4/16 18:38,Chicken Haryali,1,9.95,7
2246,7/4/16 18:38,Lamb Biryani,1,9.95,7
2246,7/4/16 18:38,Tandoori Mixed Grill,1,11.95,7
2248,7/4/16 18:56,Garlic Naan,1,2.95,6
2248,7/4/16 18:56,Peshwari Naan,1,2.95,6
2248,7/4/16 18:56,Sheek Kebab,1,4.95,6
2248,7/4/16 18:56,Chicken Tikka,1,4.95,6
2248,7/4/16 18:56,Dall Samba,1,5.95,6
2248,7/4/16 18:56,Dhansak,1,9.95,6
2249,7/4/16 19:04,Onion Naan,1,2.95,6
2249,7/4/16 19:04,Peshwari Naan,1,2.95,6
2249,7/4/16 19:04,Egg Paratha,1,3.95,6
2249,7/4/16 19:04,Paneer Tikka Masala,1,8.95,6
2249,7/4/16 19:04,Butter Chicken,1,9.95,6
2249,7/4/16 19:04,House white wine 75cl,1,17.95,6
2250,8/4/16 18:12,Plain Papadum,2,0.8,9
2250,8/4/16 18:12,Plain Naan,1,2.6,9
2250,8/4/16 18:12,Peshwari Naan,2,2.95,9
2250,8/4/16 18:12,Plain Rice,1,2.95,9
2250,8/4/16 18:12,Pilau Rice,1,2.95,9
2250,8/4/16 18:12,Saag Aloo,1,5.95,9
2250,8/4/16 18:12,Chicken Tikka Garlic,1,8.95,9
2250,8/4/16 18:12,Chicken Biryani,2,9.95,9
2250,8/4/16 18:12,Butter Chicken,1,9.95,9
2251,8/4/16 18:45,Plain Rice,1,2.95,4
2251,8/4/16 18:45,Peshwari Naan,1,2.95,4
2251,8/4/16 18:45,Korma,1,8.95,4
2251,8/4/16 18:45,Prawn Karahi,1,9.95,4
2252,8/4/16 19:06,Tandoori Roti,1,2.6,6
2252,8/4/16 19:06,Garlic Rice,1,3.95,6
2252,8/4/16 19:06,Chicken Pakora,1,5.95,6
2252,8/4/16 19:06,Saag Dall,1,5.95,6
2252,8/4/16 19:06,Aloo Gobi,1,5.95,6
2252,8/4/16 19:06,Chicken Achar,1,9.95,6
2253,8/4/16 19:24,Garlic Naan,3,2.95,6
2253,8/4/16 19:24,Onion Rice,1,3.95,6
2253,8/4/16 19:24,Saag Paneer,1,5.95,6
2253,8/4/16 19:24,Chicken Haryali,1,9.95,6
2253,8/4/16 19:24,Chicken Rezala,1,9.95,6
2253,8/4/16 19:24,Chicken Balti,1,9.95,6
2254,8/4/16 19:50,Plain Papadum,1,0.8,10
2254,8/4/16 19:50,Plain Naan,2,2.6,10
2254,8/4/16 19:50,Pilau Rice,1,2.95,10
2254,8/4/16 19:50,Plain Rice,1,2.95,10
2254,8/4/16 19:50,Onion Bhajee,1,3.95,10
2254,8/4/16 19:50,Chicken Chaat,1,4.95,10
2254,8/4/16 19:50,Cauliflower Bhajee,1,5.95,10
2254,8/4/16 19:50,Dupiaza,1,8.95,10
2254,8/4/16 19:50,Korma,1,8.95,10
2254,8/4/16 19:50,Chicken Tikka Biryani,1,10.95,10
2255,9/4/16 16:35,Garlic Naan,1,2.95,4
2255,9/4/16 16:35,Prawn Puree,1,4.95,4
2255,9/4/16 16:35,Saag Bhajee,1,5.95,4
2255,9/4/16 16:35,Chicken Tikka Masala,1,8.95,4
2256,9/4/16 18:19,Plain Papadum,2,0.8,10
2256,9/4/16 18:19,Spicy Papadum,2,0.8,10
2256,9/4/16 18:19,Plain Naan,2,2.6,10
2256,9/4/16 18:19,Garlic Naan,1,2.95,10
2256,9/4/16 18:19,Pilau Rice,1,2.95,10
2256,9/4/16 18:19,Plain Rice,2,2.95,10
2256,9/4/16 18:19,Meat Samosa,1,3.95,10
2256,9/4/16 18:19,Chicken Tikka,1,4.95,10
2256,9/4/16 18:19,Lamb Tikka Masala,1,8.95,10
2256,9/4/16 18:19,Korma,1,8.95,10
2257,9/4/16 18:40,Plain Naan,1,2.6,5
2257,9/4/16 18:40,Keema Naan,1,2.95,5
2257,9/4/16 18:40,Lamb Tikka,1,4.95,5
2257,9/4/16 18:40,Brinjal Bhajee,1,5.95,5
2257,9/4/16 18:40,Chicken Shashlick,1,9.95,5
2258,9/4/16 18:41,Onion Chutney,1,0.5,5
2258,9/4/16 18:41,Plain Papadum,1,0.8,5
2258,9/4/16 18:41,Sheek Kebab,1,4.95,5
2258,9/4/16 18:41,Rogon,1,8.95,5
2258,9/4/16 18:41,Chicken Tikka Masala,1,8.95,5
2259,9/4/16 19:08,Plain Naan,1,2.6,5
2259,9/4/16 19:08,Pilau Rice,1,2.95,5
2259,9/4/16 19:08,Mixed Starter,1,5.95,5
